0.22094615	0.32806808	0.5055027
0.22829831	0.31336555	0.486384
0.23565136	0.29866305	0.46726537
0.24299812	0.28396052	0.4481467
0.24998856	0.26999313	0.42999923
0.25234023	0.26764145	0.42411822
0.26409867	0.25588304	0.39471319
0.26998684	0.24999484	0.38000169
0.27763611	0.24234559	0.36852512
0.28939453	0.23058715	0.35087851
0.29093838	0.22905676	0.34858337
0.30034512	0.21963656	0.33445981
0.30975187	0.21022983	0.32034251
0.31915861	0.20082308	0.30622435
0.32857791	0.19141635	0.29211423
0.32999161	0.18999009	0.2899977
0.33939835	0.18291977	0.27822402
0.34880507	0.17586471	0.2664656
0.35821182	0.16880967	0.25470719
0.36762932	0.16175461	0.24294876
0.36998549	0.15999085	0.23999569
0.37864545	0.15709881	0.23421073
0.38826761	0.15388544	0.22779834
0.39788976	0.15067835	0.22137789
0.40751192	0.14747396	0.21496013
0.41714576	0.14426059	0.20854506
0.42677149	0.14104722	0.2021219
0.43639368	0.13784911	0.19571042
0.44601583	0.13463573	0.18928817
0.45564517	0.13142955	0.18287937
0.45999309	0.12999161	0.17999542
0.46822938	0.12848365	0.17774606
0.4799878	0.1263447	0.1745327
0.4917489	0.12420844	0.17132202
0.50351989	0.12207218	0.1681212
0.51527834	0.11993591	0.16490784
0.52703673	0.11779965	0.16169447
0.53880864	0.11566339	0.15849456
0.55056882	0.11352713	0.15528299
0.56233084	0.11139086	0.1520732
0.56998551	0.10999601	0.14999619
0.57639432	0.10890992	0.14891908
0.58922356	0.10676738	0.14677653
0.60205907	0.10463111	0.14464027
0.61489463	0.10249485	0.14250401
0.62773013	0.10035859	0.14036775
0.64056563	0.098222323	0.13823149
0.6534012	0.096086062	0.13609521
0.6662367	0.093949795	0.13395895
0.67907226	0.091813534	0.13182269
0.68998516	0.089997709	0.13000417
0.69352525	0.090315461	0.12934534
0.70528364	0.09138269	0.1271992
0.71704209	0.092449032	0.12506294
0.72881395	0.093521647	0.12292668
0.74057418	0.094583496	0.12079041
0.75233263	0.095657013	0.11865415
0.76409733	0.096722454	0.11651789
0.77586472	0.097790584	0.11438163
0.78762317	0.098861411	0.11224537
0.79939592	0.099938512	0.11010911
0.80102861	0.10028499	0.10983983
0.811315	0.10321561	0.10836778
0.82160854	0.10615971	0.10689573
0.83190304	0.1091038	0.10542368
0.84218937	0.11203533	0.10395164
0.85249102	0.11497673	0.10247959
0.86278009	0.11792082	0.10101024
0.86999315	0.11998708	0.099992372
0.87422615	0.12317172	0.099992372
0.8836329	0.13022678	0.099992372
0.89303964	0.13728184	0.099992372
0.90244728	0.14433779	0.099992372
0.90998703	0.14999619	0.099992372
0.91245627	0.15246545	0.099992372
0.91951138	0.15952051	0.099992372
0.92656642	0.16657557	0.099992372
0.93362147	0.17363061	0.099992372
0.93998629	0.17999542	0.099992372
0.94116211	0.18293503	0.099992372
0.94586545	0.19469345	0.099992372
0.95056885	0.20645188	0.099992372
0.9552722	0.21821029	0.099992372
0.9599756	0.22998399	0.099992372
0.96031129	0.23176301	0.099992372
0.96244752	0.24352142	0.099992372
0.96458381	0.25527984	0.099992372
0.96672004	0.26704904	0.099992372
0.96885633	0.27881196	0.099992372
0.97099262	0.29057038	0.099992372
0.97312886	0.3023324	0.099992372
0.97526515	0.31410247	0.099992372
0.97740138	0.32586089	0.099992372
0.97954935	0.33763099	0.099992372
0.97999454	0.33998626	0.099992372
0.9810034	0.35115677	0.10100036
0.98207605	0.36291519	0.10207298
0.98314238	0.37468079	0.10313932
0.9842096	0.38644731	0.10420655
0.98528135	0.39820573	0.10527828
0.9863432	0.40996414	0.10634013
0.98741758	0.42173782	0.10741454
0.98848212	0.43349624	0.10847908
0.98955923	0.44526276	0.10955618
0.98999006	0.44998407	0.10998703
0.99078447	0.45799953	0.10998703
0.99185884	0.46869701	0.10998703
0.99292159	0.47939268	0.10998703
0.99399245	0.4900803	0.10998703
0.99506056	0.50077957	0.10998703
0.996126	0.51147884	0.10998703
0.99719954	0.52216375	0.10998703
0.99826139	0.53286213	0.10998703
0.99933845	0.54356134	0.10998703
0.99999189	0.54998809	0.10998703
1	0.55587089	0.10939462
1	0.5665648	0.10831752
1	0.57726407	0.10725567
1	0.58794808	0.10618125
1	0.59864736	0.10511671
1	0.60934663	0.10404768
1	0.62003511	0.10297775
1	0.63072985	0.10191411
1	0.64142913	0.1008397
1	0.64998853	0.099992372
1	0.65380871	0.099697061
1	0.66473234	0.098853327
1	0.67565334	0.098009594
1	0.68658239	0.09716586
1	0.69749975	0.096337385
1	0.70842791	0.095493652
1	0.7193498	0.094649918
1	0.73027253	0.093806185
1	0.74119979	0.092975013
1	0.75211722	0.092133977
1	0.76304716	0.091290243
1	0.77396721	0.090451889
1	0.77998823	0.089997709
1	0.78846151	0.089997709
1	0.80257159	0.089997709
1	0.81669694	0.089997709
1	0.83081067	0.089997709
1	0.83999389	0.089997709
1	0.84587312	0.088821866
1	0.8576315	0.086470187
1	0.86938995	0.0841185
1	0.88115019	0.081766814
1	0.88998693	0.07999856
1	0.89470106	0.079047121
1	0.90645951	0.076695435
1	0.9182179	0.074343748
1	0.92997634	0.071992062
1	0.93998629	0.069993131
1	0.94210279	0.069287628
1	0.94915783	0.066935942
1	0.95621288	0.064584263
1	0.96326792	0.062232573
1	0.96998549	0.059998475
1	0.97233719	0.058820836
1	0.98409563	0.052938931
1	0.9899838	0.049994837
1	0.99093527	0.049031727
1	0.99240369	0.047559679
1	0.99387574	0.04608763
1	0.9953478	0.044615585
1	0.99681985	0.043143537
1	0.99829191	0.041671492
1	0.99976391	0.040212009
1	0.99998474	0.039993897
